0,183.00,976,1073,17.70,67.18,0,1.49,16.05.2024 17:00:01
0,179.63,958,1074,17.68,67.14,0,1.22,16.05.2024 17:00:03
0,182.63,974,1073,17.70,67.16,0,1.46,16.05.2024 17:00:05
0,182.25,972,1074,17.68,67.16,0,1.43,16.05.2024 17:00:07
0,179.81,959,1074,17.68,67.15,0,1.23,16.05.2024 17:00:10
0,181.69,969,1074,17.71,67.15,0,1.38,16.05.2024 17:00:12
0,183.38,978,1075,17.70,67.18,0,1.52,16.05.2024 17:00:14
0,185.06,987,1075,17.67,67.15,0,1.68,16.05.2024 17:00:16
0,182.81,975,1074,17.67,67.15,0,1.48,16.05.2024 17:00:20
0,178.88,954,1074,17.68,67.16,0,1.16,16.05.2024 17:00:22
0,179.44,957,1073,17.67,67.19,0,1.21,16.05.2024 17:00:24
0,181.88,970,1073,17.68,67.18,0,1.40,16.05.2024 17:00:26
0,179.25,956,1072,17.70,67.17,0,1.18,16.05.2024 17:00:28
0,180.00,960,1072,17.68,67.15,0,1.25,16.05.2024 17:00:31
0,178.88,954,1071,17.68,67.17,0,1.16,16.05.2024 17:00:33
0,177.38,946,1071,17.68,67.14,0,1.04,16.05.2024 17:00:35
0,178.50,952,1070,17.67,67.18,0,1.13,16.05.2024 17:00:37
0,179.81,959,1071,17.68,67.14,0,1.24,16.05.2024 17:00:39
0,181.31,967,1071,17.67,67.18,0,1.36,16.05.2024 17:00:41
0,180.56,963,1071,17.70,67.17,0,1.29,16.05.2024 17:00:43
0,180.19,961,1071,17.70,67.17,0,1.26,16.05.2024 17:00:45
0,180.19,961,1071,17.68,67.19,0,1.26,16.05.2024 17:00:48
0,178.31,951,1070,17.67,67.16,0,1.12,16.05.2024 17:00:50
0,179.06,955,1070,17.70,67.17,0,1.17,16.05.2024 17:00:52
0,180.75,964,1070,17.67,67.17,0,1.31,16.05.2024 17:00:54
0,181.88,970,1070,17.68,67.17,0,1.40,16.05.2024 17:00:56
0,184.69,985,1069,17.66,67.16,0,1.65,16.05.2024 17:00:58
0,181.69,969,1069,17.68,67.17,0,1.39,16.05.2024 17:01:00
0,180.56,963,1069,17.67,67.17,0,1.30,16.05.2024 17:01:02
0,182.44,973,1069,17.68,67.16,0,1.45,16.05.2024 17:01:04
0,182.63,974,1070,17.67,67.17,0,1.47,16.05.2024 17:01:07
0,181.88,970,1069,17.66,67.15,0,1.41,16.05.2024 17:01:09
0,181.13,966,1069,17.67,67.14,0,1.35,16.05.2024 17:01:11
0,180.75,964,1068,17.66,67.15,0,1.32,16.05.2024 17:01:13
0,181.13,966,1068,17.67,67.16,0,1.34,16.05.2024 17:01:15
0,184.31,983,1068,17.66,67.15,0,1.62,16.05.2024 17:01:17
0,184.88,986,1069,17.66,67.17,0,1.66,16.05.2024 17:01:19
0,184.69,985,1068,17.64,67.17,0,1.65,16.05.2024 17:01:21
0,184.88,986,1068,17.61,67.17,0,1.68,16.05.2024 17:01:24
0,182.81,975,1069,17.64,67.17,0,1.49,16.05.2024 17:01:26
0,185.81,991,1068,17.64,67.18,0,1.75,16.05.2024 17:01:28
0,183.94,981,1068,17.64,67.17,0,1.59,16.05.2024 17:01:30
0,180.19,961,1068,17.64,67.18,0,1.27,16.05.2024 17:01:32
0,184.13,982,1068,17.64,67.15,0,1.60,16.05.2024 17:01:34
0,183.19,977,1067,17.66,67.18,0,1.52,16.05.2024 17:01:36
0,182.63,974,1068,17.66,67.17,0,1.47,16.05.2024 17:01:38
0,183.56,979,1068,17.66,67.19,0,1.55,16.05.2024 17:01:40
0,188.25,1004,1067,17.63,67.19,0,1.97,16.05.2024 17:01:43
0,180.94,965,1067,17.63,67.18,0,1.34,16.05.2024 17:01:45
0,180.56,963,1067,17.66,67.18,0,1.30,16.05.2024 17:01:47
0,184.50,984,1067,17.64,67.17,0,1.63,16.05.2024 17:01:49
0,182.25,972,1067,17.63,67.19,0,1.45,16.05.2024 17:01:51
0,183.38,978,1067,17.64,67.15,0,1.54,16.05.2024 17:01:53
0,180.75,964,1067,17.64,67.16,0,1.32,16.05.2024 17:01:55
0,183.38,978,1067,17.63,67.18,0,1.54,16.05.2024 17:01:57
0,184.13,982,1067,17.64,67.19,0,1.60,16.05.2024 17:02:00
0,186.19,993,1067,17.67,67.17,0,1.77,16.05.2024 17:02:02
0,184.13,982,1067,17.64,67.16,0,1.60,16.05.2024 17:02:04
0,184.13,982,1067,17.64,67.16,0,1.60,16.05.2024 17:02:06
0,181.69,969,1067,17.66,67.17,0,1.39,16.05.2024 17:02:08
0,180.38,962,1067,17.60,67.16,0,1.30,16.05.2024 17:02:10
0,183.75,980,1066,17.61,67.17,0,1.58,16.05.2024 17:02:12
0,180.38,962,1066,17.64,67.18,0,1.29,16.05.2024 17:02:14
0,184.50,984,1066,17.63,67.18,0,1.64,16.05.2024 17:02:16
0,180.19,961,1066,17.61,67.16,0,1.28,16.05.2024 17:02:19
0,181.88,970,1066,17.63,67.16,0,1.42,16.05.2024 17:02:21
0,183.19,977,1066,17.63,67.19,0,1.53,16.05.2024 17:02:23
0,183.56,979,1066,17.61,67.17,0,1.56,16.05.2024 17:02:25
0,181.13,966,1067,17.61,67.17,0,1.36,16.05.2024 17:02:27
0,180.38,962,1066,17.61,67.20,0,1.30,16.05.2024 17:02:29
0,180.75,964,1067,17.60,67.18,0,1.33,16.05.2024 17:02:31
0,183.75,980,1067,17.61,67.17,0,1.58,16.05.2024 17:02:33
0,184.50,984,1068,17.61,67.17,0,1.64,16.05.2024 17:02:36
0,180.75,964,1068,17.63,67.19,0,1.32,16.05.2024 17:02:38
0,181.13,966,1069,17.63,67.15,0,1.36,16.05.2024 17:02:40
0,180.56,963,1069,17.58,67.17,0,1.32,16.05.2024 17:02:42
0,186.00,992,1069,17.63,67.15,0,1.77,16.05.2024 17:02:44
0,184.13,982,1069,17.61,67.14,0,1.61,16.05.2024 17:02:46
0,183.38,978,1070,17.61,67.16,0,1.55,16.05.2024 17:02:48
0,183.56,979,1070,17.60,67.17,0,1.57,16.05.2024 17:02:50
0,181.13,966,1070,17.61,67.16,0,1.36,16.05.2024 17:02:52
0,182.81,975,1070,17.58,67.14,0,1.51,16.05.2024 17:02:55
0,181.50,968,1071,17.60,67.18,0,1.39,16.05.2024 17:02:57
0,177.75,948,1070,17.60,67.18,0,1.09,16.05.2024 17:02:59
0,182.06,971,1070,17.61,67.15,0,1.44,16.05.2024 17:03:01
0,179.25,956,1071,17.63,67.17,0,1.20,16.05.2024 17:03:03
0,180.38,962,1070,17.60,67.18,0,1.30,16.05.2024 17:03:05
0,181.69,969,1071,17.61,67.17,0,1.41,16.05.2024 17:03:09
0,183.38,978,1070,17.60,67.17,0,1.55,16.05.2024 17:03:11
0,180.94,965,1070,17.60,67.16,0,1.35,16.05.2024 17:03:14
0,177.94,949,1070,17.60,67.16,0,1.11,16.05.2024 17:03:16
0,176.44,941,1070,17.60,67.17,0,0.99,16.05.2024 17:03:18
0,178.69,953,1070,17.60,67.15,0,1.17,16.05.2024 17:03:20
0,178.50,952,1070,17.58,67.16,0,1.16,16.05.2024 17:03:22
0,179.25,956,1069,17.57,67.15,0,1.22,16.05.2024 17:03:24
