0,153.75,820,779,10.74,70.09,0,0.60,17.05.2024 03:00:00
0,150.94,805,779,10.75,70.10,0,0.38,17.05.2024 03:00:02
0,151.31,807,778,10.74,70.09,0,0.41,17.05.2024 03:00:04
0,152.06,811,778,10.74,70.08,0,0.47,17.05.2024 03:00:06
0,150.94,805,778,10.75,70.05,0,0.38,17.05.2024 03:00:09
0,154.50,824,778,10.74,70.10,0,0.66,17.05.2024 03:00:11
0,153.38,818,778,10.75,70.13,0,0.57,17.05.2024 03:00:13
0,148.50,792,777,10.74,70.11,0,0.20,17.05.2024 03:00:15
0,153.56,819,777,10.72,70.10,0,0.59,17.05.2024 03:00:17
0,150.75,804,778,10.75,70.11,0,0.37,17.05.2024 03:00:19
0,152.25,812,778,10.72,70.09,0,0.49,17.05.2024 03:00:21
0,149.63,798,778,10.74,70.11,0,0.29,17.05.2024 03:00:23
0,150.38,802,778,10.72,70.08,0,0.35,17.05.2024 03:00:26
0,150.19,801,778,10.74,70.09,0,0.33,17.05.2024 03:00:28
0,150.75,804,778,10.77,70.09,0,0.37,17.05.2024 03:00:30
0,153.38,818,777,10.72,70.11,0,0.58,17.05.2024 03:00:32
0,149.25,796,777,10.74,70.09,0,0.26,17.05.2024 03:00:34
0,150.38,802,778,10.75,70.08,0,0.34,17.05.2024 03:00:36
0,154.13,822,777,10.77,70.10,0,0.63,17.05.2024 03:00:38
0,149.25,796,778,10.72,70.10,0,0.26,17.05.2024 03:00:40
0,151.69,809,778,10.74,70.10,0,0.44,17.05.2024 03:00:42
0,154.31,823,778,10.75,70.12,0,0.64,17.05.2024 03:00:45
0,150.94,805,778,10.74,70.09,0,0.39,17.05.2024 03:00:47
0,149.63,798,779,10.75,70.11,0,0.28,17.05.2024 03:00:49
0,156.56,835,778,10.74,70.10,0,0.83,17.05.2024 03:00:51
0,153.56,819,779,10.74,70.13,0,0.59,17.05.2024 03:00:53
0,151.31,807,779,10.72,70.10,0,0.42,17.05.2024 03:00:55
0,153.94,821,779,10.75,70.09,0,0.62,17.05.2024 03:00:57
0,151.88,810,779,10.74,70.11,0,0.46,17.05.2024 03:00:59
0,150.94,805,780,10.75,70.08,0,0.38,17.05.2024 03:01:02
0,152.81,815,780,10.72,70.09,0,0.53,17.05.2024 03:01:04
0,150.56,803,779,10.74,70.08,0,0.36,17.05.2024 03:01:06
0,151.69,809,779,10.72,70.10,0,0.44,17.05.2024 03:01:08
0,150.56,803,779,10.75,70.10,0,0.35,17.05.2024 03:01:10
0,159.38,850,779,10.74,70.09,0,1.07,17.05.2024 03:01:12
0,150.00,800,779,10.74,70.10,0,0.31,17.05.2024 03:01:14
0,149.63,798,779,10.74,70.06,0,0.29,17.05.2024 03:01:16
0,149.63,798,779,10.74,70.08,0,0.29,17.05.2024 03:01:19
0,151.13,806,779,10.77,70.11,0,0.39,17.05.2024 03:01:21
0,151.13,806,780,10.74,70.11,0,0.40,17.05.2024 03:01:23
0,147.75,788,779,10.72,70.10,0,0.15,17.05.2024 03:01:25
0,151.50,808,779,10.72,70.08,0,0.43,17.05.2024 03:01:29
0,152.25,812,779,10.74,70.10,0,0.49,17.05.2024 03:01:31
0,150.38,802,780,10.72,70.06,0,0.35,17.05.2024 03:01:33
0,146.63,782,780,10.74,70.12,0,0.07,17.05.2024 03:01:35
0,147.94,789,780,10.72,70.10,0,0.17,17.05.2024 03:01:37
0,147.38,786,780,10.74,70.10,0,0.12,17.05.2024 03:01:40
0,146.44,781,780,10.74,70.06,0,0.06,17.05.2024 03:01:42
0,150.56,803,780,10.75,70.09,0,0.35,17.05.2024 03:01:44
0,149.81,799,780,10.72,70.11,0,0.30,17.05.2024 03:01:46
0,146.81,783,780,10.74,70.09,0,0.08,17.05.2024 03:01:48
0,150.38,802,780,10.75,70.10,0,0.34,17.05.2024 03:01:50
0,149.81,799,780,10.74,70.07,0,0.30,17.05.2024 03:01:52
0,149.44,797,780,10.74,70.13,0,0.27,17.05.2024 03:01:54
0,149.25,796,781,10.74,70.13,0,0.26,17.05.2024 03:01:57
0,152.06,811,781,10.74,70.11,0,0.47,17.05.2024 03:01:59
0,151.88,810,781,10.72,70.07,0,0.46,17.05.2024 03:02:01
0,150.94,805,780,10.72,70.10,0,0.39,17.05.2024 03:02:03
0,150.38,802,780,10.75,70.07,0,0.34,17.05.2024 03:02:05
0,151.69,809,781,10.71,70.09,0,0.45,17.05.2024 03:02:07
0,151.50,808,780,10.75,70.09,0,0.43,17.05.2024 03:02:09
0,148.88,794,780,10.72,70.10,0,0.23,17.05.2024 03:02:11
0,154.31,823,781,10.71,70.09,0,0.65,17.05.2024 03:02:14
0,153.38,818,781,10.74,70.08,0,0.57,17.05.2024 03:02:16
0,152.25,812,781,10.75,70.11,0,0.48,17.05.2024 03:02:18
0,151.88,810,780,10.74,70.12,0,0.46,17.05.2024 03:02:20
0,152.63,814,780,10.75,70.11,0,0.51,17.05.2024 03:02:22
0,151.88,810,781,10.72,70.11,0,0.46,17.05.2024 03:02:24
0,155.06,827,781,10.72,70.10,0,0.71,17.05.2024 03:02:26
0,152.44,813,780,10.72,70.11,0,0.50,17.05.2024 03:02:28
0,152.06,811,781,10.72,70.10,0,0.47,17.05.2024 03:02:30
0,151.31,807,781,10.74,70.12,0,0.41,17.05.2024 03:02:33
