0,280.88,1498,804,27.93,68.48,0,5.41,16.05.2024 13:00:02
0,277.69,1481,804,27.92,68.47,0,5.10,16.05.2024 13:00:04
0,284.81,1519,804,27.96,68.47,0,5.81,16.05.2024 13:00:06
0,284.63,1518,804,27.98,68.48,0,5.78,16.05.2024 13:00:08
0,278.63,1486,805,27.95,68.44,0,5.18,16.05.2024 13:00:10
0,278.81,1487,804,27.96,68.47,0,5.18,16.05.2024 13:00:12
0,278.63,1486,804,27.95,68.46,0,5.17,16.05.2024 13:00:14
0,283.13,1510,804,27.98,68.46,0,5.62,16.05.2024 13:00:16
0,283.50,1512,804,27.96,68.48,0,5.67,16.05.2024 13:00:19
0,282.19,1505,805,27.96,68.48,0,5.53,16.05.2024 13:00:21
0,279.38,1490,805,27.95,68.46,0,5.25,16.05.2024 13:00:23
0,281.44,1501,805,27.93,68.46,0,5.48,16.05.2024 13:00:25
0,281.63,1502,805,27.96,68.49,0,5.47,16.05.2024 13:00:27
0,280.69,1497,805,27.95,68.46,0,5.39,16.05.2024 13:00:29
0,283.31,1511,805,27.96,68.46,0,5.65,16.05.2024 13:00:31
0,277.13,1478,804,27.95,68.48,0,5.02,16.05.2024 13:00:33
0,282.38,1506,804,27.95,68.46,0,5.57,16.05.2024 13:00:35
0,282.56,1507,805,27.95,68.48,0,5.58,16.05.2024 13:00:38
0,276.56,1475,805,27.95,68.46,0,4.96,16.05.2024 13:00:40
0,282.19,1505,806,27.95,68.46,0,5.55,16.05.2024 13:00:42
0,281.25,1500,805,27.93,68.49,0,5.45,16.05.2024 13:00:44
0,281.63,1502,805,27.95,68.48,0,5.48,16.05.2024 13:00:46
0,277.13,1478,806,27.96,68.44,0,5.01,16.05.2024 13:00:48
0,278.44,1485,805,27.95,68.43,0,5.16,16.05.2024 13:00:50
0,274.31,1463,805,27.98,68.47,0,4.71,16.05.2024 13:00:52
0,276.00,1472,805,27.95,68.46,0,4.91,16.05.2024 13:00:55
0,282.38,1506,805,27.98,68.45,0,5.54,16.05.2024 13:00:57
0,282.19,1505,804,27.95,68.46,0,5.55,16.05.2024 13:00:59
0,279.38,1490,804,27.98,68.47,0,5.22,16.05.2024 13:01:01
0,280.31,1495,804,27.96,68.47,0,5.33,16.05.2024 13:01:03
0,282.94,1509,803,27.93,68.46,0,5.64,16.05.2024 13:01:05
0,280.31,1495,803,27.98,68.46,0,5.32,16.05.2024 13:01:07
0,278.25,1484,802,27.95,68.48,0,5.13,16.05.2024 13:01:09
0,279.00,1488,803,27.96,68.45,0,5.20,16.05.2024 13:01:11
0,279.38,1490,803,27.92,68.46,0,5.27,16.05.2024 13:01:14
0,279.94,1493,804,27.93,68.44,0,5.32,16.05.2024 13:01:16
0,279.56,1491,804,27.93,68.43,0,5.29,16.05.2024 13:01:18
0,280.50,1496,805,27.96,68.46,0,5.36,16.05.2024 13:01:20
0,278.25,1484,805,27.93,68.48,0,5.14,16.05.2024 13:01:22
0,278.81,1487,805,27.93,68.48,0,5.20,16.05.2024 13:01:24
0,281.06,1499,805,27.96,68.48,0,5.41,16.05.2024 13:01:26
0,279.94,1493,805,27.95,68.46,0,5.31,16.05.2024 13:01:28
0,282.56,1507,805,27.95,68.48,0,5.58,16.05.2024 13:01:31
0,279.94,1493,805,27.95,68.44,0,5.31,16.05.2024 13:01:33
0,280.50,1496,805,27.96,68.49,0,5.35,16.05.2024 13:01:35
0,279.94,1493,805,27.95,68.46,0,5.31,16.05.2024 13:01:37
0,282.75,1508,805,27.96,68.48,0,5.59,16.05.2024 13:01:39
0,276.56,1475,805,27.96,68.46,0,4.95,16.05.2024 13:01:41
0,275.81,1471,805,27.95,68.48,0,4.89,16.05.2024 13:01:43
0,279.19,1489,806,27.96,68.46,0,5.22,16.05.2024 13:01:45
0,277.88,1482,806,27.96,68.46,0,5.08,16.05.2024 13:01:47
0,276.75,1476,807,27.98,68.45,0,4.96,16.05.2024 13:01:50
0,281.06,1499,807,27.93,68.44,0,5.44,16.05.2024 13:01:52
0,278.63,1486,807,27.93,68.48,0,5.18,16.05.2024 13:01:54
0,279.56,1491,807,27.95,68.44,0,5.27,16.05.2024 13:01:56
0,277.88,1482,807,27.96,68.46,0,5.08,16.05.2024 13:01:58
0,279.38,1490,807,27.95,68.46,0,5.25,16.05.2024 13:02:02
0,278.81,1487,807,27.95,68.46,0,5.19,16.05.2024 13:02:04
0,279.38,1490,807,27.95,68.42,0,5.26,16.05.2024 13:02:06
0,277.50,1480,808,27.96,68.49,0,5.04,16.05.2024 13:02:09
0,280.88,1498,809,27.95,68.46,0,5.41,16.05.2024 13:02:11
0,278.25,1484,809,27.96,68.48,0,5.12,16.05.2024 13:02:13
0,280.50,1496,810,27.96,68.46,0,5.36,16.05.2024 13:02:15
0,278.25,1484,812,27.95,68.46,0,5.14,16.05.2024 13:02:17
0,275.25,1468,811,27.95,68.48,0,4.83,16.05.2024 13:02:19
0,276.19,1473,813,27.95,68.46,0,4.92,16.05.2024 13:02:21
0,280.31,1495,814,27.95,68.48,0,5.35,16.05.2024 13:02:23
0,276.56,1475,814,27.95,68.46,0,4.96,16.05.2024 13:02:25
0,277.50,1480,816,27.96,68.50,0,5.04,16.05.2024 13:02:28
0,280.31,1495,815,27.95,68.46,0,5.35,16.05.2024 13:02:30
0,276.75,1476,816,27.95,68.46,0,4.98,16.05.2024 13:02:32
0,276.38,1474,816,27.93,68.47,0,4.95,16.05.2024 13:02:34
0,276.38,1474,818,27.93,68.46,0,4.95,16.05.2024 13:02:36
0,279.56,1491,817,27.95,68.44,0,5.27,16.05.2024 13:02:38
0,273.19,1457,818,27.95,68.44,0,4.63,16.05.2024 13:02:40
0,276.38,1474,818,27.96,68.47,0,4.93,16.05.2024 13:02:42
0,275.63,1470,817,27.95,68.46,0,4.87,16.05.2024 13:02:45
0,279.94,1493,817,27.93,68.48,0,5.32,16.05.2024 13:02:47
0,276.56,1475,818,27.96,68.49,0,4.95,16.05.2024 13:02:49
0,278.63,1486,817,27.96,68.46,0,5.16,16.05.2024 13:02:51
0,276.75,1476,818,27.96,68.48,0,4.97,16.05.2024 13:02:53
0,281.06,1499,817,27.96,68.48,0,5.41,16.05.2024 13:02:55
0,279.38,1490,818,27.96,68.46,0,5.24,16.05.2024 13:02:57
0,277.69,1481,818,27.96,68.48,0,5.06,16.05.2024 13:02:59
0,277.50,1480,818,27.93,68.46,0,5.07,16.05.2024 13:03:01
0,277.31,1479,818,27.95,68.44,0,5.04,16.05.2024 13:03:04
0,282.38,1506,819,27.95,68.48,0,5.56,16.05.2024 13:03:06
0,278.25,1484,818,27.95,68.51,0,5.13,16.05.2024 13:03:08
0,283.88,1514,818,27.95,68.48,0,5.73,16.05.2024 13:03:10
0,285.75,1524,819,27.95,68.46,0,5.93,16.05.2024 13:03:12
0,279.56,1491,817,27.95,68.51,0,5.26,16.05.2024 13:03:14
0,283.88,1514,818,27.93,68.45,0,5.74,16.05.2024 13:03:16
0,278.63,1486,816,27.95,68.46,0,5.17,16.05.2024 13:03:18
0,282.38,1506,815,27.96,68.49,0,5.55,16.05.2024 13:03:21
0,279.94,1493,816,27.95,68.44,0,5.31,16.05.2024 13:03:23
0,277.88,1482,817,27.96,68.47,0,5.08,16.05.2024 13:03:25
0,280.88,1498,817,27.95,68.48,0,5.41,16.05.2024 13:03:27
0,282.75,1508,817,27.96,68.52,0,5.58,16.05.2024 13:03:29
0,281.44,1501,817,27.96,68.48,0,5.45,16.05.2024 13:03:31
0,280.31,1495,818,27.93,68.47,0,5.36,16.05.2024 13:03:33
0,284.25,1516,818,27.95,68.48,0,5.77,16.05.2024 13:03:35
0,282.00,1504,819,27.93,68.46,0,5.54,16.05.2024 13:03:37
0,278.81,1487,819,27.96,68.48,0,5.18,16.05.2024 13:03:40
